1.56612, -0.549079, 0.643846, 0.347497, -0.41885, 0.838934, 
1.49706, -0.549533, 0.649344, -0.169573, -0.494632, 0.852399, 
1.47937, -0.567644, 0.631847, -0.196631, -0.599353, 0.775959, 
1.47416, -0.549079, 0.643846, -0.220931, -0.414519, 0.882816, 
1.47937, -0.567644, 0.631847, -0.196631, -0.599353, 0.775959, 
1.49967, -0.5681, 0.636615, -0.151878, -0.628206, 0.76308, 
1.48495, -0.584941, 0.617801, -0.185648, -0.655469, 0.732049, 
1.50249, -0.585371, 0.621838, -0.147115, -0.656779, 0.739594, 
1.49967, -0.5681, 0.636615, -0.151878, -0.628206, 0.76308, 
1.52014, -0.584941, 0.624801, -0.0194647, -0.660012, 0.751003, 
1.52014, -0.567665, 0.639947, -0.0203118, -0.603479, 0.79712, 
1.49706, -0.549533, 0.649344, -0.169573, -0.494632, 0.852399, 
1.52014, -0.549079, 0.652992, -0.0215949, -0.418574, 0.907926, 
1.08807, -0.470719, 0.682014, 0.187308, 0.279634, 0.941659, 
1.08916, -0.491869, 0.688078, 0.189246, 0.243319, 0.951305, 
1.06497, -0.470977, 0.685504, 0.0228889, 0.28245, 0.959009, 
1.06497, -0.491985, 0.691691, 0.0229335, 0.208735, 0.977703, 
1.08998, -0.513279, 0.691691, 0.195011, 0.0245777, 0.980493, 
1.06497, -0.513279, 0.695403, 0.0236063, 0.0260069, 0.999383, 
1.08998, -0.513279, 0.691691, 0.195011, 0.0245777, 0.980493, 
1.11307, -0.491991, 0.682123, 0.237369, 0.206797, 0.949153, 
1.11474, -0.513279, 0.685504, 0.242332, 0.0256427, 0.969855, 
1.11307, -0.491991, 0.682123, 0.237369, 0.206797, 0.949153, 
1.08916, -0.491869, 0.688078, 0.189246, 0.243319, 0.951305, 
1.11095, -0.470977, 0.676358, 0.233358, 0.279102, 0.931475, 
1.04156, -0.47046, 0.683055, -0.187131, 0.282743, 0.940765, 
1.04034, -0.491669, 0.689187, -0.189123, 0.245474, 0.950776, 
1.01899, -0.470977, 0.676358, -0.367083, 0.282612, 0.886217, 
1.01662, -0.491985, 0.682074, -0.374254, 0.208741, 0.903527, 
1.0396, -0.513279, 0.692881, -0.195035, 0.0239345, 0.980504, 
1.0152, -0.513279, 0.685504, -0.382553, 0.0260163, 0.923567, 
1.0396, -0.513279, 0.692881, -0.195035, 0.0239345, 0.980504, 
1.06497, -0.491985, 0.691691, 0.0229335, 0.208735, 0.977703, 
1.06497, -0.513279, 0.695403, 0.0236063, 0.0260069, 0.999383, 
1.06497, -0.491985, 0.691691, 0.0229335, 0.208735, 0.977703, 
1.04034, -0.491669, 0.689187, -0.189123, 0.245474, 0.950776, 
1.06497, -0.470977, 0.685504, 0.0228889, 0.28245, 0.959009, 
0.998298, -0.47046, 0.665136, -0.532902, 0.282737, 0.797543, 
0.994825, -0.491669, 0.670334, -0.538571, 0.245474, 0.80603, 
0.980012, -0.470977, 0.650313, -0.67828, 0.282615, 0.678281, 
0.975637, -0.491985, 0.654688, -0.691529, 0.208741, 0.691531, 
0.992732, -0.513279, 0.673466, -0.555411, 0.0239356, 0.831231, 
0.973012, -0.513279, 0.657313, -0.706869, 0.026014, 0.706866, 
0.992732, -0.513279, 0.673466, -0.555411, 0.0239356, 0.831231, 
1.01662, -0.491985, 0.682074, -0.374254, 0.208741, 0.903527, 
1.0152, -0.513279, 0.685504, -0.382553, 0.0260163, 0.923567, 
1.01662, -0.491985, 0.682074, -0.374254, 0.208741, 0.903527, 
0.994825, -0.491669, 0.670334, -0.538571, 0.245474, 0.80603, 
1.01899, -0.470977, 0.676358, -0.367083, 0.282612, 0.886217, 
0.965189, -0.47046, 0.632027, -0.797538, 0.282745, 0.532905, 
0.959991, -0.491669, 0.6355, -0.806027, 0.245474, 0.538574, 
0.953967, -0.470977, 0.611335, -0.894767, 0.282449, 0.345852, 
0.948251, -0.491985, 0.613702, -0.912056, 0.208734, 0.352964, 
0.956859, -0.513279, 0.637593, -0.831231, 0.0239323, 0.555412, 
0.944821, -0.513279, 0.615122, -0.932343, 0.026006, 0.360639, 
0.956859, -0.513279, 0.637593, -0.831231, 0.0239323, 0.555412, 
0.975637, -0.491985, 0.654688, -0.691529, 0.208741, 0.691531, 
0.973012, -0.513279, 0.657313, -0.706869, 0.026014, 0.706866, 
0.975637, -0.491985, 0.654688, -0.691529, 0.208741, 0.691531, 
0.959991, -0.491669, 0.6355, -0.806027, 0.245474, 0.538574, 
0.980012, -0.470977, 0.650313, -0.67828, 0.282615, 0.678281, 
0.948353, -0.470719, 0.588661, -0.941659, 0.279632, 0.187308, 
0.942334, -0.491869, 0.589974, -0.951314, 0.243317, 0.189206, 
0.944821, -0.470977, 0.565356, -0.949875, 0.279097, 0.140865, 
0.938683, -0.491991, 0.565598, -0.967741, 0.206796, 0.143922, 
0.938682, -0.513279, 0.5906, -0.980485, 0.0245773, 0.195051, 
0.934922, -0.513279, 0.565355, -0.988765, 0.0256429, 0.147262, 
0.938682, -0.513279, 0.5906, -0.980485, 0.0245773, 0.195051, 
0.948251, -0.491985, 0.613702, -0.912056, 0.208734, 0.352964, 
0.944821, -0.513279, 0.615122, -0.932343, 0.026006, 0.360639, 
0.948251, -0.491985, 0.613702, -0.912056, 0.208734, 0.352964, 
0.942334, -0.491869, 0.589974, -0.951314, 0.243317, 0.189206, 
0.953967, -0.470977, 0.611335, -0.894767, 0.282449, 0.345852, 
1.08998, -0.513279, 0.691691, 0.195011, 0.0245777, 0.980493, 
1.06497, -0.534968, 0.69281, 0.0224316, -0.192026, 0.981134, 
1.06497, -0.513279, 0.695403, 0.0236063, 0.0260069, 0.999383, 
1.06497, -0.534968, 0.69281, 0.0224316, -0.192026, 0.981134, 
1.08933, -0.535211, 0.689093, 0.188291, -0.261404, 0.946686, 
1.06497, -0.555581, 0.685504, 0.0215937, -0.418573, 0.907927, 
1.08805, -0.556035, 0.681856, 0.169574, -0.494633, 0.852398, 
1.08933, -0.535211, 0.689093, 0.188291, -0.261404, 0.946686, 
1.11095, -0.555581, 0.676358, 0.220933, -0.41452, 0.882815, 
1.11329, -0.53495, 0.683203, 0.237123, -0.189735, 0.952771, 
1.08998, -0.513279, 0.691691, 0.195011, 0.0245777, 0.980493, 
1.11474, -0.513279, 0.685504, 0.242332, 0.0256427, 0.969855, 
1.0396, -0.513279, 0.692881, -0.195035, 0.0239345, 0.980504, 
1.0162, -0.534968, 0.683108, -0.375535, -0.192373, 0.906623, 
1.0152, -0.513279, 0.685504, -0.382553, 0.0260163, 0.923567, 
1.0162, -0.534968, 0.683108, -0.375535, -0.192373, 0.906623, 
1.04015, -0.535486, 0.690154, -0.18812, -0.264914, 0.945744, 
1.01899, -0.555581, 0.676358, -0.347498, -0.418847, 0.838935, 
1.04162, -0.556489, 0.682745, -0.169008, -0.499515, 0.849659, 
1.04015, -0.535486, 0.690154, -0.18812, -0.264914, 0.945744, 
1.06497, -0.555581, 0.685504, 0.0215937, -0.418573, 0.907927, 
1.06497, -0.534968, 0.69281, 0.0224316, -0.192026, 0.981134, 
1.0396, -0.513279, 0.692881, -0.195035, 0.0239345, 0.980504, 
1.06497, -0.513279, 0.695403, 0.0236063, 0.0260069, 0.999383, 
0.992732, -0.513279, 0.673466, -0.555411, 0.0239356, 0.831231, 
0.974846, -0.534968, 0.655479, -0.6939, -0.192374, 0.693898, 
0.973012, -0.513279, 0.657313, -0.706869, 0.026014, 0.706866, 
0.974846, -0.534968, 0.655479, -0.6939, -0.192374, 0.693898, 
0.994277, -0.535486, 0.671154, -0.535721, -0.264915, 0.801762, 
0.980012, -0.555581, 0.650313, -0.642094, -0.418846, 0.642094, 
0.998474, -0.556489, 0.664873, -0.481294, -0.499516, 0.720306, 
0.994277, -0.535486, 0.671154, -0.535721, -0.264915, 0.801762, 
1.01899, -0.555581, 0.676358, -0.347498, -0.418847, 0.838935, 
1.0162, -0.534968, 0.683108, -0.375535, -0.192373, 0.906623, 
0.992732, -0.513279, 0.673466, -0.555411, 0.0239356, 0.831231, 
1.0152, -0.513279, 0.685504, -0.382553, 0.0260163, 0.923567, 
0.956859, -0.513279, 0.637593, -0.831231, 0.0239323, 0.555412, 
0.947218, -0.534968, 0.61413, -0.915033, -0.192026, 0.354741, 
0.944821, -0.513279, 0.615122, -0.932343, 0.026006, 0.360639, 
0.947218, -0.534968, 0.61413, -0.915033, -0.192026, 0.354741, 
0.959171, -0.535486, 0.636048, -0.801762, -0.264913, 0.535722, 
0.953967, -0.555581, 0.611334, -0.847079, -0.418571, 0.3275, 
0.965452, -0.556489, 0.631851, -0.720305, -0.499515, 0.481296, 
0.959171, -0.535486, 0.636048, -0.801762, -0.264913, 0.535722, 
0.980012, -0.555581, 0.650313, -0.642094, -0.418846, 0.642094, 
0.974846, -0.534968, 0.655479, -0.6939, -0.192374, 0.693898, 
0.956859, -0.513279, 0.637593, -0.831231, 0.0239323, 0.555412, 
0.973012, -0.513279, 0.657313, -0.706869, 0.026014, 0.706866, 
0.938682, -0.513279, 0.5906, -0.980485, 0.0245773, 0.195051, 
0.9376, -0.53495, 0.565808, -0.970989, -0.189736, 0.145534, 
0.934922, -0.513279, 0.565355, -0.988765, 0.0256429, 0.147262, 
0.9376, -0.53495, 0.565808, -0.970989, -0.189736, 0.145534, 
0.94133, -0.535211, 0.590205, -0.94668, -0.261403, 0.188321, 
0.944821, -0.555581, 0.565355, -0.900163, -0.414518, 0.133723, 
0.948505, -0.556035, 0.588615, -0.852406, -0.494634, 0.169532, 
0.94133, -0.535211, 0.590205, -0.94668, -0.261403, 0.188321, 
0.953967, -0.555581, 0.611334, -0.847079, -0.418571, 0.3275, 
0.947218, -0.534968, 0.61413, -0.915033, -0.192026, 0.354741, 
0.938682, -0.513279, 0.5906, -0.980485, 0.0245773, 0.195051, 
0.944821, -0.513279, 0.615122, -0.932343, 0.026006, 0.360639, 
1.08805, -0.556035, 0.681856, 0.169574, -0.494633, 0.852398, 
1.06497, -0.574167, 0.672459, 0.0203114, -0.603481, 0.797119, 
1.06497, -0.555581, 0.685504, 0.0215937, -0.418573, 0.907927, 
1.06497, -0.574167, 0.672459, 0.0203114, -0.603481, 0.797119, 
1.08543, -0.574603, 0.669127, 0.151879, -0.628208, 0.763078, 
1.06497, -0.591443, 0.657313, 0.0194648, -0.660015, 0.751, 
1.08262, -0.591873, 0.65435, 0.147113, -0.656786, 0.739588, 
1.08543, -0.574603, 0.669127, 0.151879, -0.628208, 0.763078, 
1.10016, -0.591443, 0.650313, 0.185649, -0.655472, 0.732046, 
1.10574, -0.574146, 0.664359, 0.196635, -0.599355, 0.775956, 
1.08805, -0.556035, 0.681856, 0.169574, -0.494633, 0.852398, 
1.11095, -0.555581, 0.676358, 0.220933, -0.41452, 0.882815, 
1.04162, -0.556489, 0.682745, -0.169008, -0.499515, 0.849659, 
1.02398, -0.574167, 0.664306, -0.305018, -0.603914, 0.736378, 
1.01899, -0.555581, 0.676358, -0.347498, -0.418847, 0.838935, 
1.02398, -0.574167, 0.664306, -0.305018, -0.603914, 0.736378, 
1.0442, -0.575112, 0.66977, -0.151005, -0.633158, 0.75915, 
1.02978, -0.591443, 0.650313, -0.287327, -0.660505, 0.693669, 
1.04717, -0.592304, 0.654866, -0.146176, -0.66227, 0.734868, 
1.0442, -0.575112, 0.66977, -0.151005, -0.633158, 0.75915, 
1.06497, -0.591443, 0.657313, 0.0194648, -0.660015, 0.751, 
1.06497, -0.574167, 0.672459, 0.0203114, -0.603481, 0.797119, 
1.04162, -0.556489, 0.682745, -0.169008, -0.499515, 0.849659, 
1.06497, -0.555581, 0.685504, 0.0215937, -0.418573, 0.907927, 
0.998474, -0.556489, 0.664873, -0.481294, -0.499516, 0.720306, 
0.989237, -0.574167, 0.641089, -0.563599, -0.603914, 0.5636, 
0.980012, -0.555581, 0.650313, -0.642094, -0.418846, 0.642094, 
0.989237, -0.574167, 0.641089, -0.563599, -0.603914, 0.5636, 
1.00582, -0.575112, 0.653873, -0.430024, -0.633157, 0.643577, 
0.999946, -0.591443, 0.630379, -0.530911, -0.660504, 0.530912, 
1.01427, -0.592304, 0.641239, -0.416269, -0.662269, 0.622992, 
1.00582, -0.575112, 0.653873, -0.430024, -0.633157, 0.643577, 
1.02978, -0.591443, 0.650313, -0.287327, -0.660505, 0.693669, 
1.02398, -0.574167, 0.664306, -0.305018, -0.603914, 0.736378, 
0.998474, -0.556489, 0.664873, -0.481294, -0.499516, 0.720306, 
1.01899, -0.555581, 0.676358, -0.347498, -0.418847, 0.838935, 
0.965452, -0.556489, 0.631851, -0.720305, -0.499515, 0.481296, 
0.966019, -0.574167, 0.606342, -0.744213, -0.603483, 0.286279, 
0.953967, -0.555581, 0.611334, -0.847079, -0.418571, 0.3275, 
0.966019, -0.574167, 0.606342, -0.744213, -0.603483, 0.286279, 
0.976452, -0.575112, 0.624501, -0.643576, -0.633158, 0.430025, 
0.980012, -0.591443, 0.600546, -0.701281, -0.660017, 0.269412, 
0.989086, -0.592304, 0.616059, -0.622993, -0.662269, 0.416269, 
0.976452, -0.575112, 0.624501, -0.643576, -0.633158, 0.430025, 
0.999946, -0.591443, 0.630379, -0.530911, -0.660504, 0.530912, 
0.989237, -0.574167, 0.641089, -0.563599, -0.603914, 0.5636, 
0.965452, -0.556489, 0.631851, -0.720305, -0.499515, 0.481296, 
0.980012, -0.555581, 0.650313, -0.642094, -0.418846, 0.642094, 
0.948505, -0.556035, 0.588615, -0.852406, -0.494634, 0.169532, 
0.9579, -0.574146, 0.565574, -0.792139, -0.599356, 0.115277, 
0.944821, -0.555581, 0.565355, -0.900163, -0.414518, 0.133723, 
0.9579, -0.574146, 0.565574, -0.792139, -0.599356, 0.115277, 
0.961266, -0.574603, 0.58616, -0.763113, -0.628209, 0.151699, 
0.973012, -0.591443, 0.565355, -0.747367, -0.655472, 0.108623, 
0.975996, -0.591873, 0.583107, -0.739587, -0.656787, 0.147115, 
0.961266, -0.574603, 0.58616, -0.763113, -0.628209, 0.151699, 
0.980012, -0.591443, 0.600546, -0.701281, -0.660017, 0.269412, 
0.966019, -0.574167, 0.606342, -0.744213, -0.603483, 0.286279, 
0.948505, -0.556035, 0.588615, -0.852406, -0.494634, 0.169532, 
0.953967, -0.555581, 0.611334, -0.847079, -0.418571, 0.3275, 
1.66164, -0.505346, 0.571798, -0.0461494, -0.711392, 0.701279, 
1.68888, -0.503588, 0.571774, 0.159783, -0.575608, 0.801963, 
1.67594, -0.525064, 0.559391, 0.017374, -0.196055, 0.980439, 
1.70541, -0.528344, 0.555393, 0.280385, -0.187242, 0.941448, 
1.71326, -0.499626, 0.567383, 0.413889, -0.45091, 0.790807, 
1.73225, -0.529734, 0.542757, 0.610031, -0.27378, 0.743577, 
1.71326, -0.499626, 0.567383, 0.413889, -0.45091, 0.790807, 
1.68888, -0.503588, 0.571774, 0.159783, -0.575608, 0.801963, 
1.69593, -0.470918, 0.594742, 0.383292, -0.542735, 0.747346, 
1.67259, -0.482081, 0.595288, 0.210432, -0.674981, 0.707191, 
1.66164, -0.505346, 0.571798, -0.0461494, -0.711392, 0.701279, 
1.64815, -0.489461, 0.591936, 0.0557185, -0.788128, 0.612984, 
1.62947, -0.478396, 0.608793, 0.120256, -0.81846, 0.561837, 
1.65096, -0.466752, 0.61729, 0.223836, -0.716576, 0.660618, 
1.64815, -0.489461, 0.591936, 0.0557185, -0.788128, 0.612984, 
